Feature,Importance
cas_nums_10142_w15,0.0
cas_nums_10143_w15,0.0
cas_nums_10144_w15,0.0
cas_nums_10145_w15,0.0
cas_nums_10146_w15,0.0
cas_nums_10147_w15,0.0
cas_nums_10148_w15,0.0
cas_nums_10149_w15,0.0
cas_nums_10150_w15,0.0
cas_nums_10151_w15,0.0
cas_nums_10152_w15,0.0
cas_nums_10153_w15,0.0
cas_nums_10155_w15,0.0
cas_nums_10170_w15,0.0
cas_nums_10156_w15,0.0
cas_nums_10157_w15,0.0
cas_nums_10158_w15,0.0
cas_nums_10159_w15,0.0
cas_nums_10160_w15,0.0
cas_nums_10161_w15,0.0
cas_nums_10162_w15,0.0
cas_nums_10164_w15,0.0
cas_nums_10165_w15,0.0
cas_nums_10166_w15,0.0
cas_nums_10167_w15,0.0
cas_nums_10168_w15,0.0
cas_nums_10169_w15,0.0
cas_nums_10206_w15,0.0
cas_nums_10208_w15,0.0
cas_nums_136_w15,0.0
cas_nums_117_w15,0.0
cas_nums_10253_w15,0.0
cas_nums_10254_w15,0.0
cas_nums_103_w15,0.0
cas_nums_104_w15,0.0
cas_nums_105_w15,0.0
cas_nums_107_w15,0.0
cas_nums_108_w15,0.0
cas_nums_109_w15,0.0
cas_nums_110_w15,0.0
cas_nums_111_w15,0.0
cas_nums_112_w15,0.0
cas_nums_114_w15,0.0
cas_nums_115_w15,0.0
cas_nums_118_w15,0.0
cas_nums_10250_w15,0.0
cas_nums_119_w15,0.0
cas_nums_120_w15,0.0
cas_nums_123_w15,0.0
cas_nums_126_w15,0.0
cas_nums_127_w15,0.0
cas_nums_128_w15,0.0
cas_nums_129_w15,0.0
cas_nums_130_w15,0.0
cas_nums_131_w15,0.0
cas_nums_132_w15,0.0
cas_nums_133_w15,0.0
cas_nums_134_w15,0.0
cas_nums_135_w15,0.0
cas_nums_10251_w15,0.0
cas_nums_10249_w15,0.0
cas_nums_10209_w15,0.0
cas_nums_10229_w15,0.0
cas_nums_10210_w15,0.0
cas_nums_10211_w15,0.0
cas_nums_10215_w15,0.0
cas_nums_10216_w15,0.0
cas_nums_10217_w15,0.0
cas_nums_10218_w15,0.0
cas_nums_10221_w15,0.0
cas_nums_10222_w15,0.0
cas_nums_10223_w15,0.0
cas_nums_10224_w15,0.0
cas_nums_10226_w15,0.0
cas_nums_10227_w15,0.0
cas_nums_10228_w15,0.0
cas_nums_10230_w15,0.0
cas_nums_10248_w15,0.0
cas_nums_10231_w15,0.0
cas_nums_10232_w15,0.0
cas_nums_10233_w15,0.0
cas_nums_10234_w15,0.0
cas_nums_10235_w15,0.0
cas_nums_10236_w15,0.0
cas_nums_10237_w15,0.0
cas_nums_10238_w15,0.0
cas_nums_10241_w15,0.0
cas_nums_10243_w15,0.0
cas_nums_10244_w15,0.0
cas_nums_10246_w15,0.0
cas_nums_10247_w15,0.0
cas_nums_10069_presence_w15,0.0
cas_nums_10070_presence_w15,0.0
cas_nums_10071_presence_w15,0.0
cas_nums_174_presence_w15,0.0
cas_nums_154_presence_w15,0.0
cas_nums_155_presence_w15,0.0
cas_nums_163_presence_w15,0.0
cas_nums_164_presence_w15,0.0
cas_nums_165_presence_w15,0.0
cas_nums_166_presence_w15,0.0
cas_nums_167_presence_w15,0.0
cas_nums_168_presence_w15,0.0
cas_nums_169_presence_w15,0.0
cas_nums_170_presence_w15,0.0
cas_nums_171_presence_w15,0.0
cas_nums_172_presence_w15,0.0
cas_nums_173_presence_w15,0.0
cas_nums_194_presence_w15,0.0
cas_nums_152_presence_w15,0.0
cas_nums_195_presence_w15,0.0
cas_nums_196_presence_w15,0.0
cas_nums_197_presence_w15,0.0
cas_nums_21_presence_w15,0.0
cas_nums_22_presence_w15,0.0
cas_nums_23_presence_w15,0.0
cas_nums_24_presence_w15,0.0
cas_nums_25_presence_w15,0.0
cas_nums_26_presence_w15,0.0
cas_nums_27_presence_w15,0.0
cas_nums_28_presence_w15,0.0
cas_nums_29_presence_w15,0.0
cas_nums_30_presence_w15,0.0
cas_nums_153_presence_w15,0.0
cas_nums_151_presence_w15,0.0
cas_nums_301_presence_w15,0.0
cas_nums_117_presence_w15,0.0
cas_nums_10253_presence_w15,0.0
cas_nums_10254_presence_w15,0.0
cas_nums_103_presence_w15,0.0
cas_nums_104_presence_w15,0.0
cas_nums_105_presence_w15,0.0
cas_nums_107_presence_w15,0.0
cas_nums_108_presence_w15,0.0
cas_nums_109_presence_w15,0.0
cas_nums_110_presence_w15,0.0
cas_nums_111_presence_w15,0.0
cas_nums_112_presence_w15,0.0
cas_nums_114_presence_w15,0.0
cas_nums_115_presence_w15,0.0
cas_nums_118_presence_w15,0.0
cas_nums_136_presence_w15,0.0
cas_nums_119_presence_w15,0.0
cas_nums_120_presence_w15,0.0
cas_nums_123_presence_w15,0.0
cas_nums_126_presence_w15,0.0
cas_nums_127_presence_w15,0.0
cas_nums_128_presence_w15,0.0
cas_nums_129_presence_w15,0.0
cas_nums_130_presence_w15,0.0
cas_nums_131_presence_w15,0.0
cas_nums_132_presence_w15,0.0
cas_nums_133_presence_w15,0.0
cas_nums_134_presence_w15,0.0
cas_nums_135_presence_w15,0.0
cas_nums_300_presence_w15,0.0
cas_nums_302_presence_w15,0.0
cas_nums_10250_presence_w15,0.0
cas_nums_57_presence_w15,0.0
cas_nums_52_presence_w15,0.0
cas_nums_53_presence_w15,0.0
cas_nums_54_presence_w15,0.0
cas_nums_55_presence_w15,0.0
cas_nums_550_presence_w15,0.0
cas_nums_551_presence_w15,0.0
cas_nums_553_presence_w15,0.0
cas_nums_554_presence_w15,0.0
cas_nums_555_presence_w15,0.0
cas_nums_556_presence_w15,0.0
cas_nums_557_presence_w15,0.0
cas_nums_558_presence_w15,0.0
cas_nums_56_presence_w15,0.0
cas_nums_58_presence_w15,0.0
cas_nums_508_presence_w15,0.0
cas_nums_59_presence_w15,0.0
cas_nums_60_presence_w15,0.0
cas_nums_61_presence_w15,0.0
cas_nums_62_presence_w15,0.0
cas_nums_64_presence_w15,0.0
cas_nums_65_presence_w15,0.0
cas_nums_66_presence_w15,0.0
cas_nums_67_presence_w15,0.0
cas_nums_68_presence_w15,0.0
cas_nums_69_presence_w15,0.0
cas_nums_70_presence_w15,0.0
cas_nums_71_presence_w15,0.0
cas_nums_74_presence_w15,0.0
cas_nums_510_presence_w15,0.0
cas_nums_507_presence_w15,0.0
cas_nums_303_presence_w15,0.0
cas_nums_39_presence_w15,0.0
cas_nums_304_presence_w15,0.0
cas_nums_305_presence_w15,0.0
cas_nums_306_presence_w15,0.0
cas_nums_308_presence_w15,0.0
cas_nums_309_presence_w15,0.0
cas_nums_31_presence_w15,0.0
cas_nums_32_presence_w15,0.0
cas_nums_33_presence_w15,0.0
cas_nums_34_presence_w15,0.0
cas_nums_35_presence_w15,0.0
cas_nums_36_presence_w15,0.0
cas_nums_37_presence_w15,0.0
cas_nums_38_presence_w15,0.0
cas_nums_40_presence_w15,0.0
cas_nums_506_presence_w15,0.0
cas_nums_41_presence_w15,0.0
cas_nums_42_presence_w15,0.0
cas_nums_43_presence_w15,0.0
cas_nums_44_presence_w15,0.0
cas_nums_45_presence_w15,0.0
cas_nums_46_presence_w15,0.0
cas_nums_48_presence_w15,0.0
cas_nums_49_presence_w15,0.0
cas_nums_50_presence_w15,0.0
cas_nums_500_presence_w15,0.0
cas_nums_502_presence_w15,0.0
cas_nums_503_presence_w15,0.0
cas_nums_505_presence_w15,0.0
cas_nums_10251_presence_w15,0.0
cas_nums_10249_presence_w15,0.0
cas_nums_10072_presence_w15,0.0
cas_nums_10156_presence_w15,0.0
cas_nums_10143_presence_w15,0.0
cas_nums_10144_presence_w15,0.0
cas_nums_10145_presence_w15,0.0
cas_nums_10146_presence_w15,0.0
cas_nums_10147_presence_w15,0.0
cas_nums_10148_presence_w15,0.0
cas_nums_10149_presence_w15,0.0
cas_nums_10150_presence_w15,0.0
cas_nums_10151_presence_w15,0.0
cas_nums_10152_presence_w15,0.0
cas_nums_10153_presence_w15,0.0
cas_nums_10154_presence_w15,0.0
cas_nums_10155_presence_w15,0.0
cas_nums_10157_presence_w15,0.0
cas_nums_10141_presence_w15,0.0
cas_nums_10158_presence_w15,0.0
cas_nums_10159_presence_w15,0.0
cas_nums_10160_presence_w15,0.0
cas_nums_10161_presence_w15,0.0
cas_nums_10162_presence_w15,0.0
cas_nums_10164_presence_w15,0.0
cas_nums_10165_presence_w15,0.0
cas_nums_10166_presence_w15,0.0
cas_nums_10167_presence_w15,0.0
cas_nums_10168_presence_w15,0.0
cas_nums_10169_presence_w15,0.0
cas_nums_10170_presence_w15,0.0
cas_nums_10171_presence_w15,0.0
cas_nums_10142_presence_w15,0.0
cas_nums_10139_presence_w15,0.0
cas_nums_10175_presence_w15,0.0
cas_nums_10121_presence_w15,0.0
cas_nums_10073_presence_w15,0.0
cas_nums_10075_presence_w15,0.0
cas_nums_10082_presence_w15,0.0
cas_nums_10083_presence_w15,0.0
cas_nums_101_presence_w15,0.0
cas_nums_10110_presence_w15,0.0
cas_nums_10111_presence_w15,0.0
cas_nums_10115_presence_w15,0.0
cas_nums_10116_presence_w15,0.0
cas_nums_10117_presence_w15,0.0
cas_nums_10118_presence_w15,0.0
cas_nums_10119_presence_w15,0.0
cas_nums_10120_presence_w15,0.0
cas_nums_10122_presence_w15,0.0
cas_nums_10138_presence_w15,0.0
cas_nums_10124_presence_w15,0.0
cas_nums_10125_presence_w15,0.0
cas_nums_10126_presence_w15,0.0
cas_nums_10128_presence_w15,0.0
cas_nums_10129_presence_w15,0.0
cas_nums_10130_presence_w15,0.0
cas_nums_10131_presence_w15,0.0
cas_nums_10132_presence_w15,0.0
cas_nums_10133_presence_w15,0.0
cas_nums_10134_presence_w15,0.0
cas_nums_10135_presence_w15,0.0
cas_nums_10136_presence_w15,0.0
cas_nums_10137_presence_w15,0.0
cas_nums_10172_presence_w15,0.0
cas_nums_10176_presence_w15,0.0
cas_nums_10248_presence_w15,0.0
cas_nums_10230_presence_w15,0.0
cas_nums_10211_presence_w15,0.0
cas_nums_10215_presence_w15,0.0
cas_nums_10216_presence_w15,0.0
cas_nums_10217_presence_w15,0.0
cas_nums_10218_presence_w15,0.0
cas_nums_10221_presence_w15,0.0
cas_nums_10222_presence_w15,0.0
cas_nums_10223_presence_w15,0.0
cas_nums_10224_presence_w15,0.0
cas_nums_10226_presence_w15,0.0
cas_nums_10227_presence_w15,0.0
cas_nums_10228_presence_w15,0.0
cas_nums_10229_presence_w15,0.0
cas_nums_10231_presence_w15,0.0
cas_nums_10209_presence_w15,0.0
cas_nums_10232_presence_w15,0.0
cas_nums_10233_presence_w15,0.0
cas_nums_10234_presence_w15,0.0
cas_nums_10235_presence_w15,0.0
cas_nums_10236_presence_w15,0.0
cas_nums_10237_presence_w15,0.0
cas_nums_10238_presence_w15,0.0
cas_nums_10241_presence_w15,0.0
cas_nums_10243_presence_w15,0.0
cas_nums_10244_presence_w15,0.0
cas_nums_10245_presence_w15,0.0
cas_nums_10246_presence_w15,0.0
cas_nums_10247_presence_w15,0.0
cas_nums_10210_presence_w15,0.0
cas_nums_10208_presence_w15,0.0
cas_nums_10177_presence_w15,0.0
cas_nums_10192_presence_w15,0.0
cas_nums_10178_presence_w15,0.0
cas_nums_10179_presence_w15,0.0
cas_nums_10180_presence_w15,0.0
cas_nums_10181_presence_w15,0.0
cas_nums_10183_presence_w15,0.0
cas_nums_10184_presence_w15,0.0
cas_nums_10185_presence_w15,0.0
cas_nums_10186_presence_w15,0.0
cas_nums_10187_presence_w15,0.0
cas_nums_10188_presence_w15,0.0
cas_nums_10189_presence_w15,0.0
cas_nums_10190_presence_w15,0.0
cas_nums_10191_presence_w15,0.0
cas_nums_10193_presence_w15,0.0
cas_nums_10207_presence_w15,0.0
cas_nums_10194_presence_w15,0.0
cas_nums_10195_presence_w15,0.0
cas_nums_10196_presence_w15,0.0
cas_nums_10197_presence_w15,0.0
cas_nums_10198_presence_w15,0.0
cas_nums_10199_presence_w15,0.0
cas_nums_102_presence_w15,0.0
cas_nums_10200_presence_w15,0.0
cas_nums_10201_presence_w15,0.0
cas_nums_10203_presence_w15,0.0
cas_nums_10204_presence_w15,0.0
cas_nums_10205_presence_w15,0.0
cas_nums_10206_presence_w15,0.0
cln_nums_290_w15,0.0
cln_nums_292_w15,0.0
cln_nums_293_w15,0.0
cln_nums_294_w15,0.0
cln_nums_1190_presence_w15,0.0
cln_nums_1191_presence_w15,0.0
cln_nums_1192_presence_w15,0.0
cln_nums_1193_presence_w15,0.0
cln_nums_1195_presence_w15,0.0
cln_nums_1196_presence_w15,0.0
cln_nums_1197_presence_w15,0.0
cln_nums_1198_presence_w15,0.0
cln_nums_1199_presence_w15,0.0
cln_nums_12_presence_w15,0.0
cln_nums_120_presence_w15,0.0
cln_nums_1201_presence_w15,0.0
cln_nums_1202_presence_w15,0.0
cln_nums_1206_presence_w15,0.0
cln_nums_1209_presence_w15,0.0
cln_nums_121_presence_w15,0.0
cln_nums_1210_presence_w15,0.0
cln_nums_1211_presence_w15,0.0
cln_nums_1212_presence_w15,0.0
cln_nums_1213_presence_w15,0.0
cln_nums_1214_presence_w15,0.0
cln_nums_1215_presence_w15,0.0
cln_nums_1216_presence_w15,0.0
cln_nums_1217_presence_w15,0.0
cln_nums_1218_presence_w15,0.0
cln_nums_1219_presence_w15,0.0
cln_nums_122_presence_w15,0.0
cln_nums_1220_presence_w15,0.0
cln_nums_1222_presence_w15,0.0
cln_nums_1189_presence_w15,0.0
cln_nums_1188_presence_w15,0.0
cln_nums_1187_presence_w15,0.0
cln_nums_1170_presence_w15,0.0
cln_nums_1154_presence_w15,0.0
cln_nums_1156_presence_w15,0.0
cln_nums_1157_presence_w15,0.0
cln_nums_1158_presence_w15,0.0
cln_nums_1159_presence_w15,0.0
cln_nums_1160_presence_w15,0.0
cln_nums_1163_presence_w15,0.0
cln_nums_1165_presence_w15,0.0
cln_nums_1166_presence_w15,0.0
cln_nums_1167_presence_w15,0.0
cln_nums_1168_presence_w15,0.0
cln_nums_1169_presence_w15,0.0
cln_nums_117_presence_w15,0.0
cln_nums_1171_presence_w15,0.0
cln_nums_1186_presence_w15,0.0
cln_nums_1173_presence_w15,0.0
cln_nums_1174_presence_w15,0.0
cln_nums_1175_presence_w15,0.0
cln_nums_1176_presence_w15,0.0
cln_nums_1177_presence_w15,0.0
cln_nums_1178_presence_w15,0.0
cln_nums_1179_presence_w15,0.0
cln_nums_1180_presence_w15,0.0
cln_nums_1181_presence_w15,0.0
cln_nums_1182_presence_w15,0.0
cln_nums_1183_presence_w15,0.0
cln_nums_1184_presence_w15,0.0
cln_nums_1185_presence_w15,0.0
cln_nums_123_presence_w15,0.0
cln_nums_1231_presence_w15,0.0
cln_nums_1232_presence_w15,0.0
cln_nums_1301_presence_w15,0.0
cln_nums_1289_presence_w15,0.0
cln_nums_1290_presence_w15,0.0
cln_nums_1291_presence_w15,0.0
cln_nums_1292_presence_w15,0.0
cln_nums_1293_presence_w15,0.0
cln_nums_1294_presence_w15,0.0
cln_nums_1295_presence_w15,0.0
cln_nums_1296_presence_w15,0.0
cln_nums_1297_presence_w15,0.0
cln_nums_1298_presence_w15,0.0
cln_nums_1299_presence_w15,0.0
cln_nums_13_presence_w15,0.0
cln_nums_1300_presence_w15,0.0
cln_nums_1303_presence_w15,0.0
cln_nums_1286_presence_w15,0.0
cln_nums_1304_presence_w15,0.0
cln_nums_1307_presence_w15,0.0
cln_nums_1308_presence_w15,0.0
cln_nums_1309_presence_w15,0.0
cln_nums_1310_presence_w15,0.0
cln_nums_1311_presence_w15,0.0
cln_nums_1312_presence_w15,0.0
cln_nums_1313_presence_w15,0.0
cln_nums_1314_presence_w15,0.0
cln_nums_1315_presence_w15,0.0
cln_nums_1316_presence_w15,0.0
cln_nums_1317_presence_w15,0.0
cln_nums_1318_presence_w15,0.0
cln_nums_1288_presence_w15,0.0
cln_nums_1285_presence_w15,0.0
cln_nums_1239_presence_w15,0.0
cln_nums_1258_presence_w15,0.0
cln_nums_1241_presence_w15,0.0
cln_nums_1244_presence_w15,0.0
cln_nums_1245_presence_w15,0.0
cln_nums_1246_presence_w15,0.0
cln_nums_1247_presence_w15,0.0
cln_nums_1248_presence_w15,0.0
cln_nums_125_presence_w15,0.0
cln_nums_1250_presence_w15,0.0
cln_nums_1251_presence_w15,0.0
cln_nums_1254_presence_w15,0.0
cln_nums_1255_presence_w15,0.0
cln_nums_1256_presence_w15,0.0
cln_nums_1257_presence_w15,0.0
cln_nums_1259_presence_w15,0.0
cln_nums_1284_presence_w15,0.0
cln_nums_1260_presence_w15,0.0
cln_nums_1261_presence_w15,0.0
cln_nums_1262_presence_w15,0.0
cln_nums_1263_presence_w15,0.0
cln_nums_1264_presence_w15,0.0
cln_nums_1265_presence_w15,0.0
cln_nums_1267_presence_w15,0.0
cln_nums_1268_presence_w15,0.0
cln_nums_1269_presence_w15,0.0
cln_nums_1274_presence_w15,0.0
cln_nums_1276_presence_w15,0.0
cln_nums_1282_presence_w15,0.0
cln_nums_1283_presence_w15,0.0
cln_nums_1152_presence_w15,0.0
cln_nums_1150_presence_w15,0.0
cln_nums_115_presence_w15,0.0
cln_nums_1069_presence_w15,0.0
cln_nums_1044_presence_w15,0.0
cln_nums_1045_presence_w15,0.0
cln_nums_1046_presence_w15,0.0
cln_nums_1048_presence_w15,0.0
cln_nums_105_presence_w15,0.0
cln_nums_1051_presence_w15,0.0
cln_nums_1052_presence_w15,0.0
cln_nums_1053_presence_w15,0.0
cln_nums_1054_presence_w15,0.0
cln_nums_1055_presence_w15,0.0
cln_nums_106_presence_w15,0.0
cln_nums_1064_presence_w15,0.0
cln_nums_1065_presence_w15,0.0
cln_nums_107_presence_w15,0.0
cln_nums_1042_presence_w15,0.0
cln_nums_1070_presence_w15,0.0
cln_nums_1071_presence_w15,0.0
cln_nums_1072_presence_w15,0.0
cln_nums_1073_presence_w15,0.0
cln_nums_1074_presence_w15,0.0
cln_nums_1075_presence_w15,0.0
cln_nums_1076_presence_w15,0.0
cln_nums_1077_presence_w15,0.0
cln_nums_1078_presence_w15,0.0
cln_nums_1079_presence_w15,0.0
cln_nums_108_presence_w15,0.0
cln_nums_1080_presence_w15,0.0
cln_nums_1081_presence_w15,0.0
cln_nums_1043_presence_w15,0.0
cln_nums_1041_presence_w15,0.0
cln_nums_1083_presence_w15,0.0
cln_nums_10157_presence_w15,0.0
cln_nums_1014_presence_w15,0.0
cln_nums_10142_presence_w15,0.0
cln_nums_10144_presence_w15,0.0
cln_nums_10145_presence_w15,0.0
cln_nums_10146_presence_w15,0.0
cln_nums_10147_presence_w15,0.0
cln_nums_10148_presence_w15,0.0
cln_nums_10149_presence_w15,0.0
cln_nums_10150_presence_w15,0.0
cln_nums_10152_presence_w15,0.0
cln_nums_10153_presence_w15,0.0
cln_nums_10154_presence_w15,0.0
cln_nums_10156_presence_w15,0.0
cln_nums_10158_presence_w15,0.0
cln_nums_103_presence_w15,0.0
cln_nums_1017_presence_w15,0.0
cln_nums_1018_presence_w15,0.0
cln_nums_1019_presence_w15,0.0
cln_nums_1020_presence_w15,0.0
cln_nums_1021_presence_w15,0.0
cln_nums_1022_presence_w15,0.0
cln_nums_1023_presence_w15,0.0
cln_nums_1024_presence_w15,0.0
cln_nums_1025_presence_w15,0.0
cln_nums_1026_presence_w15,0.0
cln_nums_1027_presence_w15,0.0
cln_nums_1028_presence_w15,0.0
cln_nums_1029_presence_w15,0.0
cln_nums_1082_presence_w15,0.0
cln_nums_1084_presence_w15,0.0
cln_nums_1149_presence_w15,0.0
cln_nums_1133_presence_w15,0.0
cln_nums_1120_presence_w15,0.0
cln_nums_1122_presence_w15,0.0
cln_nums_1123_presence_w15,0.0
cln_nums_1124_presence_w15,0.0
cln_nums_1125_presence_w15,0.0
cln_nums_1126_presence_w15,0.0
cln_nums_1127_presence_w15,0.0
cln_nums_1128_presence_w15,0.0
cln_nums_1129_presence_w15,0.0
cln_nums_113_presence_w15,0.0
cln_nums_1130_presence_w15,0.0
cln_nums_1131_presence_w15,0.0
cln_nums_1132_presence_w15,0.0
cln_nums_1134_presence_w15,0.0
cln_nums_1117_presence_w15,0.0
cln_nums_1135_presence_w15,0.0
cln_nums_1136_presence_w15,0.0
cln_nums_1137_presence_w15,0.0
cln_nums_1138_presence_w15,0.0
cln_nums_1139_presence_w15,0.0
cln_nums_114_presence_w15,0.0
cln_nums_1140_presence_w15,0.0
cln_nums_1141_presence_w15,0.0
cln_nums_1143_presence_w15,0.0
cln_nums_1145_presence_w15,0.0
cln_nums_1146_presence_w15,0.0
cln_nums_1147_presence_w15,0.0
cln_nums_1148_presence_w15,0.0
cln_nums_1118_presence_w15,0.0
cln_nums_1116_presence_w15,0.0
cln_nums_1085_presence_w15,0.0
cln_nums_11_presence_w15,0.0
cln_nums_1086_presence_w15,0.0
cln_nums_1087_presence_w15,0.0
cln_nums_1088_presence_w15,0.0
cln_nums_1089_presence_w15,0.0
cln_nums_109_presence_w15,0.0
cln_nums_1090_presence_w15,0.0
cln_nums_1091_presence_w15,0.0
cln_nums_1092_presence_w15,0.0
cln_nums_1093_presence_w15,0.0
cln_nums_1094_presence_w15,0.0
cln_nums_1095_presence_w15,0.0
cln_nums_1098_presence_w15,0.0
cln_nums_1099_presence_w15,0.0
cln_nums_110_presence_w15,0.0
cln_nums_1115_presence_w15,0.0
cln_nums_1100_presence_w15,0.0
cln_nums_1101_presence_w15,0.0
cln_nums_1102_presence_w15,0.0
cln_nums_1103_presence_w15,0.0
cln_nums_1106_presence_w15,0.0
cln_nums_1107_presence_w15,0.0
cln_nums_1108_presence_w15,0.0
cln_nums_111_presence_w15,0.0
cln_nums_1110_presence_w15,0.0
cln_nums_1111_presence_w15,0.0
cln_nums_1112_presence_w15,0.0
cln_nums_1113_presence_w15,0.0
cln_nums_1114_presence_w15,0.0
cln_nums_1319_presence_w15,0.0
cln_nums_132_presence_w15,0.0
cln_nums_1320_presence_w15,0.0
cln_nums_341_presence_w15,0.0
cln_nums_319_presence_w15,0.0
cln_nums_320_presence_w15,0.0
cln_nums_321_presence_w15,0.0
cln_nums_322_presence_w15,0.0
cln_nums_323_presence_w15,0.0
cln_nums_324_presence_w15,0.0
cln_nums_328_presence_w15,0.0
cln_nums_33_presence_w15,0.0
cln_nums_334_presence_w15,0.0
cln_nums_335_presence_w15,0.0
cln_nums_336_presence_w15,0.0
cln_nums_337_presence_w15,0.0
cln_nums_338_presence_w15,0.0
cln_nums_344_presence_w15,0.0
cln_nums_317_presence_w15,0.0
cln_nums_349_presence_w15,0.0
cln_nums_35_presence_w15,0.0
cln_nums_350_presence_w15,0.0
cln_nums_352_presence_w15,0.0
cln_nums_353_presence_w15,0.0
cln_nums_354_presence_w15,0.0
cln_nums_356_presence_w15,0.0
cln_nums_358_presence_w15,0.0
cln_nums_359_presence_w15,0.0
cln_nums_36_presence_w15,0.0
cln_nums_360_presence_w15,0.0
cln_nums_361_presence_w15,0.0
cln_nums_362_presence_w15,0.0
cln_nums_318_presence_w15,0.0
cln_nums_316_presence_w15,0.0
cln_nums_364_presence_w15,0.0
cln_nums_298_presence_w15,0.0
cln_nums_281_presence_w15,0.0
cln_nums_283_presence_w15,0.0
cln_nums_284_presence_w15,0.0
cln_nums_285_presence_w15,0.0
cln_nums_287_presence_w15,0.0
cln_nums_288_presence_w15,0.0
cln_nums_29_presence_w15,0.0
cln_nums_290_presence_w15,0.0
cln_nums_292_presence_w15,0.0
cln_nums_293_presence_w15,0.0
cln_nums_294_presence_w15,0.0
cln_nums_295_presence_w15,0.0
cln_nums_297_presence_w15,0.0
cln_nums_3_presence_w15,0.0
cln_nums_314_presence_w15,0.0
cln_nums_30_presence_w15,0.0
cln_nums_300_presence_w15,0.0
cln_nums_301_presence_w15,0.0
cln_nums_302_presence_w15,0.0
cln_nums_303_presence_w15,0.0
cln_nums_305_presence_w15,0.0
cln_nums_306_presence_w15,0.0
cln_nums_307_presence_w15,0.0
cln_nums_308_presence_w15,0.0
cln_nums_309_presence_w15,0.0
cln_nums_31_presence_w15,0.0
cln_nums_311_presence_w15,0.0
cln_nums_312_presence_w15,0.0
cln_nums_363_presence_w15,0.0
cln_nums_367_presence_w15,0.0
cln_nums_279_presence_w15,0.0
cln_nums_433_presence_w15,0.0
cln_nums_414_presence_w15,0.0
cln_nums_421_presence_w15,0.0
cln_nums_422_presence_w15,0.0
cln_nums_423_presence_w15,0.0
cln_nums_424_presence_w15,0.0
cln_nums_425_presence_w15,0.0
SVI_MN_TRACT,0.0
cln_nums_427_presence_w15,0.0
cln_nums_428_presence_w15,0.0
cln_nums_429_presence_w15,0.0
cln_nums_430_presence_w15,0.0
cln_nums_431_presence_w15,0.0
cln_nums_432_presence_w15,0.0
cln_nums_436_presence_w15,0.0
cln_nums_412_presence_w15,0.0
cln_nums_437_presence_w15,0.0
cln_nums_44_presence_w15,0.0
cln_nums_440_presence_w15,0.0
cln_nums_443_presence_w15,0.0
cln_nums_444_presence_w15,0.0
cln_nums_445_presence_w15,0.0
cln_nums_446_presence_w15,0.0
cln_nums_447_presence_w15,0.0
cln_nums_449_presence_w15,0.0
cln_nums_45_presence_w15,0.0
cln_nums_450_presence_w15,0.0
cln_nums_453_presence_w15,0.0
cln_nums_454_presence_w15,0.0
cln_nums_413_presence_w15,0.0
cln_nums_410_presence_w15,0.0
cln_nums_369_presence_w15,0.0
cln_nums_391_presence_w15,0.0
cln_nums_37_presence_w15,0.0
cln_nums_370_presence_w15,0.0
cln_nums_371_presence_w15,0.0
cln_nums_372_presence_w15,0.0
cln_nums_373_presence_w15,0.0
cln_nums_374_presence_w15,0.0
cln_nums_376_presence_w15,0.0
cln_nums_382_presence_w15,0.0
cln_nums_383_presence_w15,0.0
cln_nums_386_presence_w15,0.0
cln_nums_389_presence_w15,0.0
cln_nums_39_presence_w15,0.0
cln_nums_390_presence_w15,0.0
cln_nums_395_presence_w15,0.0
cln_nums_41_presence_w15,0.0
cln_nums_396_presence_w15,0.0
cln_nums_398_presence_w15,0.0
cln_nums_399_presence_w15,0.0
cln_nums_4_presence_w15,0.0
cln_nums_40_presence_w15,0.0
cln_nums_400_presence_w15,0.0
cln_nums_401_presence_w15,0.0
cln_nums_402_presence_w15,0.0
cln_nums_404_presence_w15,0.0
cln_nums_405_presence_w15,0.0
cln_nums_407_presence_w15,0.0
cln_nums_408_presence_w15,0.0
cln_nums_409_presence_w15,0.0
cln_nums_280_presence_w15,0.0
cln_nums_278_presence_w15,0.0
cln_nums_1321_presence_w15,0.0
cln_nums_18_presence_w15,0.0
cln_nums_15_presence_w15,0.0
cln_nums_157_presence_w15,0.0
cln_nums_159_presence_w15,0.0
cln_nums_16_presence_w15,0.0
cln_nums_165_presence_w15,0.0
cln_nums_168_presence_w15,0.0
cln_nums_169_presence_w15,0.0
cln_nums_17_presence_w15,0.0
cln_nums_170_presence_w15,0.0
cln_nums_171_presence_w15,0.0
cln_nums_173_presence_w15,0.0
cln_nums_177_presence_w15,0.0
cln_nums_179_presence_w15,0.0
cln_nums_181_presence_w15,0.0
cln_nums_142_presence_w15,0.0
cln_nums_187_presence_w15,0.0
cln_nums_188_presence_w15,0.0
cln_nums_19_presence_w15,0.0
cln_nums_190_presence_w15,0.0
cln_nums_191_presence_w15,0.0
cln_nums_192_presence_w15,0.0
cln_nums_193_presence_w15,0.0
cln_nums_194_presence_w15,0.0
cln_nums_195_presence_w15,0.0
cln_nums_196_presence_w15,0.0
cln_nums_197_presence_w15,0.0
cln_nums_199_presence_w15,0.0
cln_nums_20_presence_w15,0.0
cln_nums_143_presence_w15,0.0
cln_nums_140_presence_w15,0.0
cln_nums_203_presence_w15,0.0
cln_nums_1338_presence_w15,0.0
cln_nums_1322_presence_w15,0.0
